student_track_id,student_id,track_id,date_enrolled,date_completed,track_id,track_name,track_complete,days_for_completion,completion_bucket
9237,286934,3,2022-08-18,NULL,3,"Business Analyst",0,NULL,NULL
9238,286934,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9239,286934,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9240,286936,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9241,286940,3,2022-08-17,NULL,3,"Business Analyst",0,NULL,NULL
9242,286940,2,2022-08-17,NULL,2,"Data Analyst",0,NULL,NULL
9243,286940,1,2022-08-17,NULL,1,"Data Scientist",0,NULL,NULL
9244,286941,2,2022-08-17,NULL,2,"Data Analyst",0,NULL,NULL
9245,286943,1,2022-08-17,NULL,1,"Data Scientist",0,NULL,NULL
9246,286947,3,2022-08-17,NULL,3,"Business Analyst",0,NULL,NULL
9247,286947,2,2022-08-17,NULL,2,"Data Analyst",0,NULL,NULL
9248,286947,1,2022-08-17,NULL,1,"Data Scientist",0,NULL,NULL
9249,286959,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9250,286959,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9251,286961,2,2022-08-17,NULL,2,"Data Analyst",0,NULL,NULL
9252,286963,2,2022-08-17,NULL,2,"Data Analyst",0,NULL,NULL
9253,286967,1,2022-08-17,NULL,1,"Data Scientist",0,NULL,NULL
9254,286977,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9255,286978,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9256,286987,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9257,286996,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9258,287001,3,2022-08-18,NULL,3,"Business Analyst",0,NULL,NULL
9259,287001,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9260,287001,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9261,287007,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9262,287015,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9263,287016,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9264,287016,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9265,287021,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9266,287022,3,2022-08-18,NULL,3,"Business Analyst",0,NULL,NULL
9267,287022,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9268,287030,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9269,287043,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9270,287046,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9271,287051,2,2022-08-23,NULL,2,"Data Analyst",0,NULL,NULL
9272,287052,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9273,287059,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9274,287064,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9275,287071,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9276,287095,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9277,287102,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9278,287105,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9279,287107,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9280,287112,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9281,287115,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9282,287118,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9283,287119,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9284,287132,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9285,287134,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9286,287142,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9287,287143,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9288,287143,1,2022-09-08,NULL,1,"Data Scientist",0,NULL,NULL
9289,287144,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9290,287148,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9291,287152,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9292,287160,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9293,287163,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9294,287165,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9295,287167,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9296,287170,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9297,287177,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9298,287184,3,2022-08-18,NULL,3,"Business Analyst",0,NULL,NULL
9299,287184,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
9300,287184,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
9301,287189,1,2022-08-19,NULL,1,"Data Scientist",0,NULL,NULL
9302,287194,3,2022-08-19,NULL,3,"Business Analyst",0,NULL,NULL
9303,287194,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
9304,287196,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
9305,287200,1,2022-08-19,NULL,1,"Data Scientist",0,NULL,NULL
9306,287214,1,2022-08-21,NULL,1,"Data Scientist",0,NULL,NULL
9307,287221,1,2022-08-19,NULL,1,"Data Scientist",0,NULL,NULL
9308,287226,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
9309,287230,1,2022-08-19,NULL,1,"Data Scientist",0,NULL,NULL
9310,287232,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
9311,287238,1,2022-08-19,NULL,1,"Data Scientist",0,NULL,NULL
9312,287241,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
9313,287243,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
9314,287245,1,2022-08-19,NULL,1,"Data Scientist",0,NULL,NULL
9315,287276,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
9316,287280,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
9317,287291,1,2022-08-24,NULL,1,"Data Scientist",0,NULL,NULL
9318,287298,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
9319,287302,1,2022-08-19,NULL,1,"Data Scientist",0,NULL,NULL
9320,287305,1,2022-08-20,NULL,1,"Data Scientist",0,NULL,NULL
9321,287306,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9322,287309,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
9323,287314,3,2022-08-20,NULL,3,"Business Analyst",0,NULL,NULL
9324,287318,1,2022-08-20,NULL,1,"Data Scientist",0,NULL,NULL
9325,287327,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9326,287329,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9327,287331,1,2022-08-21,NULL,1,"Data Scientist",0,NULL,NULL
9328,287334,1,2022-08-20,NULL,1,"Data Scientist",0,NULL,NULL
9329,287335,1,2022-08-20,NULL,1,"Data Scientist",0,NULL,NULL
9330,287352,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9331,287353,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9332,287367,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9333,287373,1,2022-08-20,NULL,1,"Data Scientist",0,NULL,NULL
9334,287380,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9335,287386,1,2022-08-20,NULL,1,"Data Scientist",0,NULL,NULL
9336,287388,1,2022-08-20,NULL,1,"Data Scientist",0,NULL,NULL
9337,287389,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9338,287395,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9339,287400,1,2022-09-08,NULL,1,"Data Scientist",0,NULL,NULL
9340,287406,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9341,287418,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9342,287419,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9343,287425,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9344,287430,1,2022-08-20,NULL,1,"Data Scientist",0,NULL,NULL
9345,287434,3,2022-08-20,NULL,3,"Business Analyst",0,NULL,NULL
9346,287436,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
9347,287439,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9348,287440,1,2022-08-20,NULL,1,"Data Scientist",0,NULL,NULL
9349,287445,2,2022-08-20,NULL,2,"Data Analyst",0,NULL,NULL
9350,287450,2,2022-08-21,NULL,2,"Data Analyst",0,NULL,NULL
9351,287453,2,2022-08-21,NULL,2,"Data Analyst",0,NULL,NULL
9352,287459,2,2022-08-21,NULL,2,"Data Analyst",0,NULL,NULL
9353,287473,2,2022-09-08,NULL,2,"Data Analyst",0,NULL,NULL
9354,287473,1,2022-09-05,NULL,1,"Data Scientist",0,NULL,NULL
9355,287476,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9356,287477,2,2022-08-21,NULL,2,"Data Analyst",0,NULL,NULL
9357,287478,2,2022-08-23,NULL,2,"Data Analyst",0,NULL,NULL
9358,287482,2,2022-08-23,NULL,2,"Data Analyst",0,NULL,NULL
9359,287488,2,2022-08-21,NULL,2,"Data Analyst",0,NULL,NULL
9360,287490,1,2022-08-31,NULL,1,"Data Scientist",0,NULL,NULL
9361,287495,2,2022-08-21,NULL,2,"Data Analyst",0,NULL,NULL
9362,287510,1,2022-08-21,NULL,1,"Data Scientist",0,NULL,NULL
9363,287517,2,2022-08-21,NULL,2,"Data Analyst",0,NULL,NULL
9364,287519,2,2022-08-21,NULL,2,"Data Analyst",0,NULL,NULL
9365,287526,1,2022-08-21,NULL,1,"Data Scientist",0,NULL,NULL
9366,287527,3,2022-08-21,NULL,3,"Business Analyst",0,NULL,NULL
9367,287530,2,2022-09-29,NULL,2,"Data Analyst",0,NULL,NULL
9368,287531,2,2022-08-21,NULL,2,"Data Analyst",0,NULL,NULL
9369,287533,3,2022-08-21,NULL,3,"Business Analyst",0,NULL,NULL
9370,287533,2,2022-08-21,NULL,2,"Data Analyst",0,NULL,NULL
9371,287533,1,2022-08-21,NULL,1,"Data Scientist",0,NULL,NULL
9372,287546,3,2022-08-22,NULL,3,"Business Analyst",0,NULL,NULL
9373,287557,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9374,287560,1,2022-09-02,NULL,1,"Data Scientist",0,NULL,NULL
9375,287561,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9376,287568,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9377,287569,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9378,287571,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9379,287574,3,2022-08-22,NULL,3,"Business Analyst",0,NULL,NULL
9380,287590,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9381,287599,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9382,287602,1,2022-08-24,NULL,1,"Data Scientist",0,NULL,NULL
9383,287606,2,2022-09-03,NULL,2,"Data Analyst",0,NULL,NULL
9384,287609,1,2022-08-22,NULL,1,"Data Scientist",0,NULL,NULL
9385,287610,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9386,287616,2,2022-08-23,NULL,2,"Data Analyst",0,NULL,NULL
9387,287618,1,2022-08-22,NULL,1,"Data Scientist",0,NULL,NULL
9388,287621,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9389,287629,1,2022-08-22,NULL,1,"Data Scientist",0,NULL,NULL
9390,287632,1,2022-08-22,NULL,1,"Data Scientist",0,NULL,NULL
9391,287643,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9392,287646,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9393,287649,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9394,287654,3,2022-08-22,NULL,3,"Business Analyst",0,NULL,NULL
9395,287656,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9396,287661,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
9397,287688,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9398,287697,1,2022-08-23,NULL,1,"Data Scientist",0,NULL,NULL
9399,287720,2,2022-08-23,NULL,2,"Data Analyst",0,NULL,NULL
9400,287737,3,2022-10-18,2022-11-28,3,"Business Analyst",1,41,"31 to 60 days"
9401,287737,2,2022-08-24,2022-12-31,2,"Data Analyst",1,129,"91 to 365 days"
9402,287739,2,2022-09-23,NULL,2,"Data Analyst",0,NULL,NULL
9403,287747,1,2022-08-23,NULL,1,"Data Scientist",0,NULL,NULL
9404,287748,3,2022-08-23,NULL,3,"Business Analyst",0,NULL,NULL
9405,287753,2,2022-08-25,NULL,2,"Data Analyst",0,NULL,NULL
9406,287754,1,2022-08-23,NULL,1,"Data Scientist",0,NULL,NULL
9407,287759,1,2022-08-23,NULL,1,"Data Scientist",0,NULL,NULL
9408,287769,3,2022-08-24,NULL,3,"Business Analyst",0,NULL,NULL
9409,287769,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9410,287770,2,2022-08-23,NULL,2,"Data Analyst",0,NULL,NULL
9411,287773,1,2022-08-23,NULL,1,"Data Scientist",0,NULL,NULL
9412,287774,1,2022-08-23,NULL,1,"Data Scientist",0,NULL,NULL
9413,287786,2,2022-08-23,NULL,2,"Data Analyst",0,NULL,NULL
9414,287788,2,2022-08-23,NULL,2,"Data Analyst",0,NULL,NULL
9415,287791,1,2022-08-23,NULL,1,"Data Scientist",0,NULL,NULL
9416,287804,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9417,287825,1,2022-08-24,NULL,1,"Data Scientist",0,NULL,NULL
9418,287828,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9419,287833,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9420,287842,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9421,287846,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9422,287848,1,2022-08-24,NULL,1,"Data Scientist",0,NULL,NULL
9423,287849,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9424,287850,3,2022-08-25,NULL,3,"Business Analyst",0,NULL,NULL
9425,287853,3,2022-08-24,NULL,3,"Business Analyst",0,NULL,NULL
9426,287856,2,2022-09-13,NULL,2,"Data Analyst",0,NULL,NULL
9427,287867,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9428,287889,3,2022-08-24,NULL,3,"Business Analyst",0,NULL,NULL
9429,287908,2,2022-09-06,NULL,2,"Data Analyst",0,NULL,NULL
9430,287910,1,2022-08-24,NULL,1,"Data Scientist",0,NULL,NULL
9431,287915,1,2022-08-24,NULL,1,"Data Scientist",0,NULL,NULL
9432,287916,1,2022-08-31,NULL,1,"Data Scientist",0,NULL,NULL
9433,287919,3,2022-08-25,NULL,3,"Business Analyst",0,NULL,NULL
9434,287922,1,2022-08-24,NULL,1,"Data Scientist",0,NULL,NULL
9435,287926,1,2022-08-24,NULL,1,"Data Scientist",0,NULL,NULL
9436,287932,1,2022-08-24,NULL,1,"Data Scientist",0,NULL,NULL
9437,287941,3,2022-08-24,NULL,3,"Business Analyst",0,NULL,NULL
9438,287941,2,2022-08-24,NULL,2,"Data Analyst",0,NULL,NULL
9439,287943,3,2022-08-24,NULL,3,"Business Analyst",0,NULL,NULL
9440,287945,3,2022-08-25,NULL,3,"Business Analyst",0,NULL,NULL
9441,287948,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
9442,287964,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
9443,287970,2,2022-08-25,NULL,2,"Data Analyst",0,NULL,NULL
9444,287978,2,2022-08-25,NULL,2,"Data Analyst",0,NULL,NULL
9445,287980,2,2022-08-25,NULL,2,"Data Analyst",0,NULL,NULL
9446,288001,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
9447,288003,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9448,288003,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
9449,288013,2,2022-08-25,NULL,2,"Data Analyst",0,NULL,NULL
9450,288015,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
9451,288021,3,2022-10-10,NULL,3,"Business Analyst",0,NULL,NULL
9452,288027,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
9453,288029,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
9454,288038,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
9455,288044,2,2022-08-25,NULL,2,"Data Analyst",0,NULL,NULL
9456,288055,2,2022-08-25,NULL,2,"Data Analyst",0,NULL,NULL
9457,288063,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
9458,288070,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9459,288071,3,2022-09-21,NULL,3,"Business Analyst",0,NULL,NULL
9460,288087,2,2022-08-25,NULL,2,"Data Analyst",0,NULL,NULL
9461,288091,2,2022-08-25,NULL,2,"Data Analyst",0,NULL,NULL
9462,288094,1,2022-08-31,NULL,1,"Data Scientist",0,NULL,NULL
9463,288098,1,2022-10-01,NULL,1,"Data Scientist",0,NULL,NULL
9464,288109,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9465,288110,2,2022-08-31,NULL,2,"Data Analyst",0,NULL,NULL
9466,288119,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9467,288131,1,2022-08-28,NULL,1,"Data Scientist",0,NULL,NULL
9468,288134,3,2022-08-26,NULL,3,"Business Analyst",0,NULL,NULL
9469,288135,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9470,288137,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9471,288140,3,2022-09-28,NULL,3,"Business Analyst",0,NULL,NULL
9472,288142,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9473,288149,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9474,288182,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9475,288183,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9476,288184,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9477,288186,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9478,288193,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9479,288203,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9480,288204,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9481,288206,1,2022-08-26,2023-03-21,1,"Data Scientist",1,207,"91 to 365 days"
9482,288207,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9483,288208,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9484,288210,1,2022-08-26,2022-12-24,1,"Data Scientist",1,120,"91 to 365 days"
9485,288212,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9486,288214,1,2022-08-26,2023-03-21,1,"Data Scientist",1,207,"91 to 365 days"
9487,288216,1,2022-08-27,NULL,1,"Data Scientist",0,NULL,NULL
9488,288217,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9489,288218,2,2022-08-27,2023-03-10,2,"Data Analyst",1,195,"91 to 365 days"
9490,288220,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9491,288221,1,2022-08-27,NULL,1,"Data Scientist",0,NULL,NULL
9492,288223,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9493,288224,3,2022-08-26,NULL,3,"Business Analyst",0,NULL,NULL
9494,288225,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9495,288227,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9496,288228,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9497,288230,2,2022-08-26,NULL,2,"Data Analyst",0,NULL,NULL
9498,288232,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9499,288235,1,2022-08-26,NULL,1,"Data Scientist",0,NULL,NULL
9500,288236,2,2022-08-31,NULL,2,"Data Analyst",0,NULL,NULL
9501,288239,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9502,288244,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9503,288245,1,2022-08-27,2023-03-26,1,"Data Scientist",1,211,"91 to 365 days"
9504,288253,1,2022-08-27,NULL,1,"Data Scientist",0,NULL,NULL
9505,288260,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9506,288264,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9507,288266,1,2022-08-27,NULL,1,"Data Scientist",0,NULL,NULL
9508,288269,3,2022-08-27,NULL,3,"Business Analyst",0,NULL,NULL
9509,288271,3,2022-08-27,NULL,3,"Business Analyst",0,NULL,NULL
9510,288271,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9511,288271,1,2022-08-27,NULL,1,"Data Scientist",0,NULL,NULL
9512,288272,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9513,288273,3,2022-08-27,NULL,3,"Business Analyst",0,NULL,NULL
9514,288273,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9515,288282,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9516,288285,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9517,288291,3,2022-09-01,NULL,3,"Business Analyst",0,NULL,NULL
9518,288291,2,2022-09-01,NULL,2,"Data Analyst",0,NULL,NULL
9519,288291,1,2022-09-01,NULL,1,"Data Scientist",0,NULL,NULL
9520,288297,2,2022-09-05,NULL,2,"Data Analyst",0,NULL,NULL
9521,288300,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9522,288315,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9523,288318,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9524,288319,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9525,288325,3,2022-08-27,NULL,3,"Business Analyst",0,NULL,NULL
9526,288327,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9527,288333,1,2022-08-27,NULL,1,"Data Scientist",0,NULL,NULL
9528,288345,1,2022-08-28,2022-10-23,1,"Data Scientist",1,56,"31 to 60 days"
9529,288346,1,2022-08-27,NULL,1,"Data Scientist",0,NULL,NULL
9530,288348,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9531,288349,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9532,288352,1,2022-08-27,NULL,1,"Data Scientist",0,NULL,NULL
9533,288354,3,2022-08-27,NULL,3,"Business Analyst",0,NULL,NULL
9534,288354,2,2022-08-27,NULL,2,"Data Analyst",0,NULL,NULL
9535,288354,1,2022-08-27,NULL,1,"Data Scientist",0,NULL,NULL
9536,288355,1,2022-08-28,NULL,1,"Data Scientist",0,NULL,NULL
9537,288363,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9538,288368,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9539,288373,1,2022-08-28,NULL,1,"Data Scientist",0,NULL,NULL
9540,288374,2,2022-09-03,NULL,2,"Data Analyst",0,NULL,NULL
9541,288377,1,2022-08-28,NULL,1,"Data Scientist",0,NULL,NULL
9542,288380,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9543,288385,1,2022-08-28,NULL,1,"Data Scientist",0,NULL,NULL
9544,288390,1,2022-08-28,NULL,1,"Data Scientist",0,NULL,NULL
9545,288391,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9546,288399,3,2022-08-28,NULL,3,"Business Analyst",0,NULL,NULL
9547,288411,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9548,288412,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9549,288416,1,2022-08-28,NULL,1,"Data Scientist",0,NULL,NULL
9550,288417,1,2022-09-20,NULL,1,"Data Scientist",0,NULL,NULL
9551,288434,2,2022-09-12,NULL,2,"Data Analyst",0,NULL,NULL
9552,288435,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9553,288435,1,2022-08-28,NULL,1,"Data Scientist",0,NULL,NULL
9554,288442,3,2022-09-04,NULL,3,"Business Analyst",0,NULL,NULL
9555,288447,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9556,288448,2,2022-09-15,NULL,2,"Data Analyst",0,NULL,NULL
9557,288456,2,2022-09-04,NULL,2,"Data Analyst",0,NULL,NULL
9558,288459,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9559,288460,1,2022-08-28,NULL,1,"Data Scientist",0,NULL,NULL
9560,288468,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9561,288469,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9562,288471,2,2022-08-28,NULL,2,"Data Analyst",0,NULL,NULL
9563,288474,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9564,288478,1,2022-08-28,NULL,1,"Data Scientist",0,NULL,NULL
9565,288484,2,2022-09-16,NULL,2,"Data Analyst",0,NULL,NULL
9566,288487,1,2022-10-18,NULL,1,"Data Scientist",0,NULL,NULL
9567,288491,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9568,288494,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9569,288496,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9570,288502,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9571,288508,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9572,288515,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9573,288523,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9574,288533,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9575,288538,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9576,288544,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9577,288549,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9578,288550,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9579,288551,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9580,288561,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9581,288562,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9582,288565,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9583,288570,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9584,288572,3,2022-09-03,NULL,3,"Business Analyst",0,NULL,NULL
9585,288573,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9586,288576,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9587,288584,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9588,288587,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9589,288598,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9590,288601,2,2022-08-29,NULL,2,"Data Analyst",0,NULL,NULL
9591,288602,1,2022-08-29,NULL,1,"Data Scientist",0,NULL,NULL
9592,288609,2,2022-08-31,NULL,2,"Data Analyst",0,NULL,NULL
